"soil_salinity","soil_pH","water_temperature","water_salinity","soil_nutrient","salt_tolerant_rice","Shrimp_stockiing_density","water_color_management","rice_color","probability_of_rice_faliure","probability_of_shrimp_faliure"
"2","3","1","1","2","1","1","2","4","0.886555","0.290002"
"2","3","1","1","2","1","2","1","1","0.904004","0.356017"
"2","3","1","1","2","1","2","2","1","0.904004","0.422069"
"2","3","1","1","2","1","2","1","2","0.911078","0.356017"
"2","3","1","1","2","1","2","2","2","0.911078","0.422069"
"2","3","1","1","2","1","2","1","3","0.919162","0.356017"
"2","3","1","1","2","1","2","2","3","0.919162","0.422069"
"2","3","1","1","2","1","2","1","4","0.919162","0.356017"
"2","3","1","1","2","1","2","2","4","0.919162","0.422069"
"2","3","1","1","2","1","3","1","1","0.997725","0.347279"
"2","3","1","1","2","1","3","2","1","0.997725","0.426813"
"2","3","1","1","2","1","3","1","2","0.997893","0.347279"
"2","3","1","1","2","1","3","2","2","0.997893","0.426813"
"2","3","1","1","2","1","3","1","3","0.998084","0.347279"
"2","3","1","1","2","1","3","2","3","0.998084","0.426813"
"2","3","1","1","2","1","3","1","4","0.998084","0.347279"
"2","3","1","1","2","1","3","2","4","0.998084","0.426813"
"2","3","1","1","2","2","1","1","1","0.801471","0.222406"
"2","3","1","1","2","2","1","2","1","0.801471","0.290002"
"2","3","1","1","2","2","1","1","2","0.843068","0.222406"
"2","3","1","1","2","2","1","2","2","0.843068","0.290002"
"2","3","1","1","2","2","1","1","3","0.905463","0.222406"
"2","3","1","1","2","2","1","2","3","0.905463","0.290002"
"2","3","1","1","2","2","1","1","4","0.906408","0.222406"
"2","3","1","1","2","2","1","2","4","0.906408","0.290002"
"2","3","1","1","2","2","2","1","1","0.858533","0.356017"
"2","3","1","1","2","2","2","2","1","0.858533","0.422069"
"2","3","1","1","2","2","2","1","2","0.888174","0.356017"
"2","3","1","1","2","2","2","2","2","0.888174","0.422069"
"2","3","1","1","2","2","2","1","3","0.932635","0.356017"
"2","3","1","1","2","2","2","2","3","0.932635","0.422069"
"2","3","1","1","2","2","2","1","4","0.933308","0.356017"
"2","3","1","1","2","2","2","2","4","0.933308","0.422069"
"2","3","1","1","2","2","3","1","1","0.996647","0.347279"
"2","3","1","1","2","2","3","2","1","0.996647","0.426813"
"2","3","1","1","2","2","3","1","2","0.99735","0.347279"
"2","3","1","1","2","2","3","2","2","0.99735","0.426813"
"2","3","1","1","2","2","3","1","3","0.998404","0.347279"
"2","3","1","1","2","2","3","2","3","0.998404","0.426813"
"2","3","1","1","2","2","3","1","4","0.99842","0.347279"
"2","3","1","1","2","2","3","2","4","0.99842","0.426813"
"2","3","1","2","1","1","1","1","1","0.104472","0.312378"
"2","3","1","2","1","1","1","2","1","0.104472","0.258331"
"2","3","1","2","1","1","1","1","2","0.151403","0.312378"
"2","3","1","2","1","1","1","2","2","0.151403","0.258331"
"2","3","1","2","1","1","1","1","3","0.563323","0.312378"
"2","3","1","2","1","1","1","2","3","0.563323","0.258331"
"2","3","1","2","1","1","1","1","4","0.571323","0.312378"
"2","3","1","2","1","1","1","2","4","0.571323","0.258331"
"2","3","1","2","1","1","2","1","1","0.0736987","0.305232"
"2","3","1","2","1","1","2","2","1","0.0736987","0.240422"
"2","3","1","2","1","1","2","1","2","0.106806","0.305232"
"2","3","1","2","1","1","2","2","2","0.106806","0.240422"
"2","3","1","2","1","1","2","1","3","0.495568","0.305232"
"2","3","1","2","1","1","2","2","3","0.495568","0.240422"
"2","3","1","2","1","1","2","1","4","0.530667","0.305232"
"2","3","1","2","1","1","2","2","4","0.530667","0.240422"
"2","3","1","2","1","1","3","1","1","0.0602543","0.773066"
"2","3","1","2","1","1","3","2","1","0.0602543","0.733458"
"2","3","1","2","1","1","3","1","2","0.0873222","0.773066"
"2","3","1","2","1","1","3","2","2","0.0873222","0.733458"
"2","3","1","2","1","1","3","1","3","0.465966","0.773066"
"2","3","1","2","1","1","3","2","3","0.465966","0.733458"
"2","3","1","2","1","1","3","1","4","0.512905","0.773066"
"2","3","1","2","1","1","3","2","4","0.512905","0.733458"
"2","3","1","2","1","2","1","1","1","0.053682","0.312378"
"2","3","1","2","1","2","1","2","1","0.053682","0.258331"
"2","3","1","2","1","2","1","1","2","0.107318","0.312378"
"2","3","1","2","1","2","1","2","2","0.107318","0.258331"
"2","3","1","2","1","2","1","1","3","0.511661","0.312378"
"2","3","1","2","1","2","1","2","3","0.511661","0.258331"
"2","3","1","2","1","2","1","1","4","0.515661","0.312378"
"2","3","1","2","1","2","1","2","4","0.515661","0.258331"
"2","3","1","2","1","2","2","1","1","0.0378695","0.305232"
"2","3","1","2","1","2","2","2","1","0.0378695","0.240422"
"2","3","1","2","1","2","2","1","2","0.0757066","0.305232"
"2","3","1","2","1","2","2","2","2","0.0757066","0.240422"
"2","3","1","2","1","2","2","1","3","0.410036","0.305232"
"2","3","1","2","1","2","2","2","3","0.410036","0.240422"
"2","3","1","2","1","2","2","1","4","0.427585","0.305232"
"2","3","1","2","1","2","2","2","4","0.427585","0.240422"
"2","3","1","2","1","2","3","1","1","0.0309612","0.773066"
"2","3","1","2","1","2","3","2","1","0.0309612","0.733458"
"2","3","1","2","1","2","3","1","2","0.0618959","0.773066"
"2","3","1","2","1","2","3","2","2","0.0618959","0.733458"
"2","3","1","2","1","2","3","1","3","0.365636","0.773066"
"2","3","1","2","1","2","3","2","3","0.365636","0.733458"
"2","3","1","2","1","2","3","1","4","0.389106","0.773066"
"2","3","1","2","1","2","3","2","4","0.389105","0.733458"
"2","3","1","2","2","1","1","1","1","0.402474","0.25791"
"2","3","1","2","2","1","1","2","1","0.402474","0.289145"
"2","3","1","2","2","1","1","1","2","0.48135","0.25791"
"2","3","1","2","2","1","1","2","2","0.48135","0.289145"
"2","3","1","2","2","1","1","1","3","0.871161","0.25791"
"2","3","1","2","2","1","1","2","3","0.871161","0.289145"
"2","3","1","2","2","1","1","1","4","0.79385","0.25791"
"2","3","1","2","2","1","1","2","4","0.79385","0.289145"
"2","3","1","2","2","1","2","1","1","0.35207","0.285891"
"2","3","1","2","2","1","2","2","1","0.35207","0.310086"
"2","3","1","2","2","1","2","1","2","0.4376","0.285891"
"2","3","1","2","2","1","2","2","2","0.4376","0.310086"
"2","3","1","2","2","1","2","1","3","0.860293","0.285891"
"2","3","1","2","2","1","2","2","3","0.860293","0.310086"
"2","3","1","2","2","1","2","1","4","0.776461","0.285891"
"2","3","1","2","2","1","2","2","4","0.776461","0.310086"
"2","3","1","2","2","1","3","1","1","0.230074","0.786715"
"2","3","1","2","2","1","3","2","1","0.230074","0.795741"
"2","3","1","2","2","1","3","1","2","0.331708","0.786715"
"2","3","1","2","2","1","3","2","2","0.331708","0.795741"
"2","3","1","2","2","1","3","1","3","0.833988","0.786715"
"2","3","1","2","2","1","3","2","3","0.833988","0.795741"
"2","3","1","2","2","1","3","1","4","0.734372","0.786715"
"2","3","1","2","2","1","3","2","4","0.734372","0.795741"
"2","3","1","2","2","2","1","1","1","0.317113","0.25791"
"2","3","1","2","2","2","1","2","1","0.317113","0.289145"
"2","3","1","2","2","2","1","1","2","0.407257","0.25791"
"2","3","1","2","2","2","1","2","2","0.407257","0.289145"
"2","3","1","2","2","2","1","1","3","0.935581","0.25791"
"2","3","1","2","2","2","1","2","3","0.935581","0.289145"
"2","3","1","2","2","2","1","1","4","0.896925","0.25791"
"2","3","1","2","2","2","1","2","4","0.896925","0.289145"
"2","3","1","2","2","2","2","1","1","0.259509","0.285891"
"2","3","1","2","2","2","2","2","1","0.259509","0.310086"
"2","3","1","2","2","2","2","1","2","0.357258","0.285891"
"2","3","1","2","2","2","2","2","2","0.357258","0.310086"
"2","3","1","2","2","2","2","1","3","0.930147","0.285891"
"2","3","1","2","2","2","2","2","3","0.930147","0.310086"
"2","3","1","2","2","2","2","1","4","0.888231","0.285891"
"2","3","1","2","2","2","2","2","4","0.888231","0.310086"
"2","3","1","2","2","2","3","1","1","0.120084","0.786715"
"2","3","1","2","2","2","3","2","1","0.120084","0.795741"
"2","3","1","2","2","2","3","1","2","0.236238","0.786715"
"2","3","1","2","2","2","3","2","2","0.236238","0.795741"
"2","3","1","2","2","2","3","1","3","0.916994","0.786715"
"2","3","1","2","2","2","3","2","3","0.916994","0.795741"
"2","3","1","2","2","2","3","1","4","0.867186","0.786715"
"2","3","1","2","2","2","3","2","4","0.867186","0.795741"
"2","3","1","3","1","1","1","1","1","0","0.347637"
"2","3","1","3","1","1","1","2","1","0","0.235487"
"2","3","1","3","1","1","1","1","2","0","0.347637"
"2","3","1","3","1","1","1","2","2","0","0.235487"
"2","3","1","3","1","1","1","1","3","0.256641","0.347637"
"2","3","1","3","1","1","1","2","3","0.256641","0.235487"
"2","3","1","3","1","1","1","1","4","0.356641","0.347637"
"2","3","1","3","1","1","1","2","4","0.356641","0.235487"
"2","3","1","3","1","1","2","1","1","0","0.318569"
"2","3","1","3","1","1","2","2","1","0","0.216159"
"2","3","1","3","1","1","2","1","2","0","0.318569"
"2","3","1","3","1","1","2","2","2","0","0.216159"
"2","3","1","3","1","1","2","1","3","0.279222","0.318569"
"2","3","1","3","1","1","2","2","3","0.279222","0.216159"
"2","3","1","3","1","1","2","1","4","0.379221","0.318569"
"2","3","1","3","1","1","2","2","4","0.379221","0.216159"
"2","3","1","3","1","1","3","1","1","0","0.766498"
"2","3","1","3","1","1","3","2","1","0","0.709427"
"2","3","1","3","1","1","3","1","2","0","0.766498"
"2","3","1","3","1","1","3","2","2","0","0.709427"
"2","3","1","3","1","1","3","1","3","0.289087","0.766498"
"2","3","1","3","1","1","3","2","3","0.289087","0.709427"
"2","3","1","3","1","1","3","1","4","0.389087","0.766498"
"2","3","1","3","1","1","3","2","4","0.389087","0.709427"
"2","3","1","3","1","2","1","1","1","0","0.347637"
"2","3","1","3","1","2","1","2","1","0","0.235487"
"2","3","1","3","1","2","1","1","2","0","0.347637"
"2","3","1","3","1","2","1","2","2","0","0.235487"
"2","3","1","3","1","2","1","1","3","0.224144","0.347637"
"2","3","1","3","1","2","1","2","3","0.224144","0.235487"
"2","3","1","3","1","2","1","1","4","0.331644","0.347637"
"2","3","1","3","1","2","1","2","4","0.331644","0.235487"
"2","3","1","3","1","2","2","1","1","0","0.318569"
"2","3","1","3","1","2","2","2","1","0","0.216159"
"2","3","1","3","1","2","2","1","2","0","0.318569"
"2","3","1","3","1","2","2","2","2","0","0.216159"
"2","3","1","3","1","2","2","1","3","0.207209","0.318569"
"2","3","1","3","1","2","2","2","3","0.207209","0.216159"
"2","3","1","3","1","2","2","1","4","0.297772","0.318569"
"2","3","1","3","1","2","2","2","4","0.297772","0.216159"
"2","3","1","3","1","2","3","1","1","0","0.766498"
"2","3","1","3","1","2","3","2","1","0","0.709427"
"2","3","1","3","1","2","3","1","2","0","0.766498"
"2","3","1","3","1","2","3","2","2","0","0.709427"
"2","3","1","3","1","2","3","1","3","0.19981","0.766498"
"2","3","1","3","1","2","3","2","3","0.19981","0.709427"
"2","3","1","3","1","2","3","1","4","0.282973","0.766498"
"2","3","1","3","1","2","3","2","4","0.282973","0.709427"
"2","3","1","3","2","1","1","1","1","0.0921744","0.320753"
"2","3","1","3","2","1","1","2","1","0.0921744","0.232521"
"2","3","1","3","2","1","1","1","2","0.102101","0.320753"
"2","3","1","3","2","1","1","2","2","0.102101","0.232521"
"2","3","1","3","2","1","1","1","3","0.242284","0.320753"
"2","3","1","3","2","1","1","2","3","0.242284","0.232521"
"2","3","1","3","2","1","1","1","4","0.319595","0.320753"
"2","3","1","3","2","1","1","2","4","0.319595","0.232521"
"2","3","1","3","2","1","2","1","1","0.0656812","0.332686"
"2","3","1","3","2","1","2","2","1","0.0656812","0.245938"
"2","3","1","3","2","1","2","1","2","0.0727545","0.332686"
"2","3","1","3","2","1","2","2","2","0.0727545","0.245938"
"2","3","1","3","2","1","2","1","3","0.220545","0.332686"
"2","3","1","3","2","1","2","2","3","0.220545","0.245938"
"2","3","1","3","2","1","2","1","4","0.304377","0.332686"
"2","3","1","3","2","1","2","2","4","0.304377","0.245938"
"2","3","1","3","2","1","3","1","1","0.00155651","0.766008"
"2","3","1","3","2","1","3","2","1","0.00155651","0.709138"
"2","3","1","3","2","1","3","1","2","0.00172414","0.766008"
"2","3","1","3","2","1","3","2","2","0.00172414","0.709138"
"2","3","1","3","2","1","3","1","3","0.167927","0.766008"
"2","3","1","3","2","1","3","2","3","0.167927","0.709138"
"2","3","1","3","2","1","3","1","4","0.267544","0.766008"
"2","3","1","3","2","1","3","2","4","0.267544","0.709138"
"2","3","1","3","2","2","1","1","1","0.0283613","0.320753"
"2","3","1","3","2","2","1","2","1","0.0283613","0.232521"
"2","3","1","3","2","2","1","1","2","0.0699589","0.320753"
"2","3","1","3","2","2","1","2","2","0.0699589","0.232521"
"2","3","1","3","2","2","1","1","3","0.357821","0.320753"
"2","3","1","3","2","2","1","2","3","0.357821","0.232521"
"2","3","1","3","2","2","1","1","4","0.49406","0.320753"
"2","3","1","3","2","2","1","2","4","0.49406","0.232521"
"2","3","1","3","2","2","2","1","1","0.0202096","0.332686"
"2","3","1","3","2","2","2","2","1","0.0202096","0.245938"
"2","3","1","3","2","2","2","1","2","0.049851","0.332686"
"2","3","1","3","2","2","2","2","2","0.049851","0.245938"
"2","3","1","3","2","2","2","1","3","0.338799","0.332686"
"2","3","1","3","2","2","2","2","3","0.338799","0.245938"
"2","3","1","3","2","2","2","1","4","0.486178","0.332686"
"2","3","1","3","2","2","2","2","4","0.486178","0.245938"
"2","3","1","3","2","2","3","1","1","0.000478927","0.766008"
"2","3","1","3","2","2","3","2","1","0.000478927","0.709138"
"2","3","1","3","2","2","3","1","2","0.00118137","0.766008"
"2","3","1","3","2","2","3","2","2","0.00118137","0.709138"
"2","3","1","3","2","2","3","1","3","0.292755","0.766008"
"2","3","1","3","2","2","3","2","3","0.292755","0.709138"
"2","3","1","3","2","2","3","1","4","0.467101","0.766008"
"2","3","1","3","2","2","3","2","4","0.467101","0.709138"
"2","3","2","1","1","1","1","1","1","1","0.220007"
"2","3","2","1","1","1","1","2","1","1","0.309416"
"2","3","2","1","1","1","1","1","2","1","0.220007"
"2","3","2","1","1","1","1","2","2","1","0.309416"
"2","3","2","1","1","1","1","1","3","1","0.220007"
"2","3","2","1","1","1","1","2","3","1","0.309416"
"2","3","2","1","1","1","1","1","4","1","0.220007"
"2","3","2","1","1","1","1","2","4","1","0.309416"
"2","3","2","1","1","1","2","1","1","1","0.346184"
"2","3","2","1","1","1","2","2","1","1","0.426042"
"2","3","2","1","1","1","2","1","2","1","0.346184"
"2","3","2","1","1","1","2","2","2","1","0.426042"
"2","3","2","1","1","1","2","1","3","1","0.346184"
"2","3","2","1","1","1","2","2","3","1","0.426042"
"2","3","2","1","1","1","2","1","4","1","0.346184"
"2","3","2","1","1","1","2","2","4","1","0.426042"
"2","3","2","1","1","1","3","1","1","1","0.346184"
"2","3","2","1","1","1","3","2","1","1","0.426042"
"2","3","2","1","1","1","3","1","2","1","0.346184"
"2","3","2","1","1","1","3","2","2","1","0.426042"
"2","3","2","1","1","1","3","1","3","1","0.346184"
"2","3","2","1","1","1","3","2","3","1","0.426042"
"2","3","2","1","1","1","3","1","4","1","0.346184"
"2","3","2","1","1","1","3","2","4","1","0.426042"
"2","3","2","1","1","2","1","1","1","1","0.220007"
"2","3","2","1","1","2","1","2","1","1","0.309416"
"2","3","2","1","1","2","1","1","2","1","0.220007"
"2","3","2","1","1","2","1","2","2","1","0.309416"
"2","3","2","1","1","2","1","1","3","1","0.220007"
"2","3","2","1","1","2","1","2","3","1","0.309416"
"2","3","2","1","1","2","1","1","4","1","0.220007"
"2","3","2","1","1","2","1","2","4","1","0.309416"
"2","3","2","1","1","2","2","1","1","1","0.346184"
"2","3","2","1","1","2","2","2","1","1","0.426042"
"2","3","2","1","1","2","2","1","2","1","0.346184"
"2","3","2","1","1","2","2","2","2","1","0.426042"
"2","3","2","1","1","2","2","1","3","1","0.346184"
"2","3","2","1","1","2","2","2","3","1","0.426042"
"2","3","2","1","1","2","2","1","4","1","0.346184"
"2","3","2","1","1","2","2","2","4","1","0.426042"
"2","3","2","1","1","2","3","1","1","1","0.346184"
"2","3","2","1","1","2","3","2","1","1","0.426042"
"2","3","2","1","1","2","3","1","2","1","0.346184"
"2","3","2","1","1","2","3","2","2","1","0.426042"
"2","3","2","1","1","2","3","1","3","1","0.346184"
"2","3","2","1","1","2","3","2","3","1","0.426042"
"2","3","2","1","1","2","3","1","4","1","0.346184"
"2","3","2","1","1","2","3","2","4","1","0.426042"
"2","3","2","1","2","1","1","1","1","0.865284","0.222438"
"2","3","2","1","2","1","1","2","1","0.865284","0.290034"
"2","3","2","1","2","1","1","1","2","0.87521","0.222438"
"2","3","2","1","2","1","1","2","2","0.87521","0.290034"
"2","3","2","1","2","1","1","1","3","0.886555","0.222438"
"2","3","2","1","2","1","1","2","3","0.886555","0.290034"
"2","3","2","1","2","1","1","1","4","0.886555","0.222438"
"2","3","2","1","2","1","1","2","4","0.886555","0.290034"
"2","3","2","1","2","1","2","1","1","0.904005","0.356045"
"2","3","2","1","2","1","2","2","1","0.904005","0.422097"
"2","3","2","1","2","1","2","1","2","0.911078","0.356045"
"2","3","2","1","2","1","2","2","2","0.911078","0.422097"
"2","3","2","1","2","1","2","1","3","0.919162","0.356045"
"2","3","2","1","2","1","2","2","3","0.919162","0.422097"
"2","3","2","1","2","1","2","1","4","0.919162","0.356045"
"2","3","2","1","2","1","2","2","4","0.919162","0.422097"
"2","3","2","1","2","1","3","1","1","0.997725","0.347308"
"2","3","2","1","2","1","3","2","1","0.997725","0.426842"
"2","3","2","1","2","1","3","1","2","0.997893","0.347308"
"2","3","2","1","2","1","3","2","2","0.997893","0.426842"
"2","3","2","1","2","1","3","1","3","0.998084","0.347308"
"2","3","2","1","2","1","3","2","3","0.998084","0.426842"
"2","3","2","1","2","1","3","1","4","0.998084","0.347308"
"2","3","2","1","2","1","3","2","4","0.998084","0.426842"
"2","3","2","1","2","2","1","1","1","0.801471","0.222438"
"2","3","2","1","2","2","1","2","1","0.801471","0.290034"
"2","3","2","1","2","2","1","1","2","0.843068","0.222438"
"2","3","2","1","2","2","1","2","2","0.843068","0.290034"
"2","3","2","1","2","2","1","1","3","0.905463","0.222438"
"2","3","2","1","2","2","1","2","3","0.905463","0.290034"
"2","3","2","1","2","2","1","1","4","0.906408","0.222438"
"2","3","2","1","2","2","1","2","4","0.906408","0.290034"
"2","3","2","1","2","2","2","1","1","0.858533","0.356045"
"2","3","2","1","2","2","2","2","1","0.858533","0.422097"
"2","3","2","1","2","2","2","1","2","0.888174","0.356045"
"2","3","2","1","2","2","2","2","2","0.888174","0.422097"
"2","3","2","1","2","2","2","1","3","0.932635","0.356045"
"2","3","2","1","2","2","2","2","3","0.932635","0.422097"
"2","3","2","1","2","2","2","1","4","0.933308","0.356045"
"2","3","2","1","2","2","2","2","4","0.933308","0.422097"
"2","3","2","1","2","2","3","1","1","0.996648","0.347308"
"2","3","2","1","2","2","3","2","1","0.996648","0.426842"
"2","3","2","1","2","2","3","1","2","0.99735","0.347308"
